ID,Product Title,Price,Rating,Free Shipping Status,Seller Rating,Ship on Time,Product Link,Specifications
130,Nokia 105 2017 Dual Sim High Quality A Plus Copy Feels Like Original PTA Approved With Box And charger,2700,5.0,Standard Delivery,87.0,100.0,https://www.daraz.pk/products/105-pta-i426769423-s2070378821.html?search=1,"['(0 Precent profit)\nVery & Good best and low Price For drazz Store Ratings\nVery best and good Quality Personal Checked\nPTA Life Time grantee hugi', '✅ PTA Life Time Wronty\n✅ Dual SIM\n✅ 1.77 inches Display\n✅ High Quality\n✅ Best price\n✅ Long Life\n✅ 4 MB Ram\n✅ 4 MB Rom\n✅ Removable 1000 mAh² battery\n✅ High Quality Keypad\n✅ Imported Device With Box Pack And Charger', 'Specifications of Nokia 105 2017 Dual Sim High Quality A Plus Copy Feels Like Original PTA Approved With Box And charger\nBrand No Brand SKU 426769423_PK-2070378821\nWhat’s in the box 1x Phone, 1X Charger, 1x Back Cover']"
131,Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,39999,4.7,Standard Delivery,93.0,100.0,https://www.daraz.pk/products/samsung-galaxy-a04s-4gb-128gb-official-pta-approved-official-warranty-i429492323-s2045838409.html?search=1,"['Official PTA Approved\n1 Year official Warranty\nRam 4Gb\nStorage 128Gb\n6.5” HD+ Display with 90 Hz Fast Refresh Rate\nRear Cam: 50MP Main + 2MP Depth + 2MP Macro\nSide-mounted Fingerprint Sensor\nLarge Expandable Storage (up to 1TB)\n15-Watt Adaptive Fast Charging with C-Type port', '', '']"
132,XMobile X101 Plus || 1.8 Inch Colourfull Display || Supper LED Torch || 3000mAh Battery || PTA Approved || 1Year Brand Warranty,2430,4.5,Free Delivery,92.0,96.0,https://www.daraz.pk/products/xmobile-x101-plus-18-inch-colourfull-display-supper-led-torch-3000mah-battery-pta-approved-1year-brand-warranty-i429589488-s2045911402.html?search=1,"['X Mobile X101Plus1.8 InchColourfull Display3000 mAh BatteryAuto CallRecordingThunder SterioSpeakerSuper LED TorchLightDirect TorchSwitch', 'X Mobile X101 Plus\n1.8 Inch Colourfull Display\n3000 mAh Battery\nAuto Call Recording\nThunder Sterio Speaker\nSuper LED Torch Light\nDirect Torch Switch', 'Specifications of XMobile X101 Plus || 1.8 Inch Colourfull Display || Supper LED Torch || 3000mAh Battery || PTA Approved || 1Year Brand Warranty\nBrand No Brand SKU 429589488_PK-2045911402 Warranty Policy EN Change Of Mind Is Not Applicable\nWhat’s in the box 1 X Mobile X Charger']"
133,TECNO CAMON 20 - 8GB+8GB RAM 256GB ROM - 5000 mAh Battery,46399,5.0,Free Delivery,89.0,100.0,https://www.daraz.pk/products/20-8gb-8gb-256gb-5000-mah-i428986336-s2045897546.html?search=1,"['Tecno Camon 20 detailed specificationsBuildOSAndroid 13 OS UIHIOS 13 Dimensions162.7 x 75.9 x 7.8 mm WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsPredawn Black, Glacier Glow, Serenity Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek MT6769Z Helio G85 (12nm) GPUMali-G52 MC2 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSD Card, (dedicated slot) CameraMainTriple Camera: 64 MP, f/1.7, 26mm (wide), 1/1.7"", PDAF + 2 MP, f/2.4, (depth) + QVG FeaturesGeo-tagging, Face detection, Panorama, HDR, Video (1080p@30fps) Front32 MP ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Fingerprint (side mounted), Proximity Audio3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/eAAC+/FLAC player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraPhoto/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 33W wired', 'Build Android 13 OS  \nHIOS 13  \n162.7 x 75.9 x 7.8 mm  \nN/A  \nDual Sim, Dual Standby (Nano-SIM)  \nPredawn Black, Glacier Glow, Serenity Blue  \nFrequency SIM1: GSM 850 / 900 / 1800 / 1900SIM2: GSM 850 / 900 / 1800 / 1900  \nHSDPA 850 / 900 / 1900 / 2100  \nLTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500)  \nProcessor Octa-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)  \nMediatek MT6769Z Helio G85 (12nm)  \nMali-G52 MC2  \nDisplay AMOLED Capacitive Touchscreen, Multitouch  \n6.67 Inches  ', '']"
134,Tecno CAMON 20 8GB RAM-256GB ROM 5000MAH BATTERY PTA APPROVED OFFICIAL BRAND WARRANTY,45496,4.5,Standard Delivery,95.0,100.0,https://www.daraz.pk/products/20-8gb-ram-256gb-5000mah-pta-i432856844-s2101369194.html?search=1,"['Android 13\nG85 Octa-Core\nGSM\nGPRS\nFULL EDGE\nWCDMA\nHSPA+\nTDD LTE\nFDD LTE\nAMOLED with Fingerprint on Display (6.67"")\n1080*2400\nFront Camera: 32MP Dual Flash\nRear Camera: 64MP /2MP/ AI CAM/ Quad Flash(Ring-Flash)\n256GB ROM\n8GB+8GB Extended RAM\nGPS\nWiFi\nFM\nOTG\n2G\n3G\n4G\nG-Sensor\nAmbient Light and Distance Sensor\nElectronic compass\nFingerprint Sensor\n33W（Defult 18W Charger)\n5000mAh', '', '']"
135,"Memobile Magic Power 4, 4 Sims Slot, 4 Active Sims, PTA Approved, 15 Months Brand Warranty, 3000mAH Powerful Battery, 1.8 Inch Colorful Bright HD Display, Auto Call recording, Wireless FM Radio",3299,4.4,Free Delivery,87.0,100.0,https://www.daraz.pk/products/4-4-4-pta-15-3000mah-18-hd-fm-i422044737-s1996692820.html?search=1,"['Memobile Magic Power 4,\n4 Sims Slot,\n4 Active Sims,\nPTA Approved,\n15 Months Brand Warranty,\n3000mAH Powerful Battery,\n1.8 Inch Colorful Bright HD Display,\nAuto Call recording,\nWireless FM Radio\nAudio & Video Player', 'Memobile Magic Power 4,\n4 Sims Slot,\n4 Active Sims,\nPTA Approved,\n15 Months Brand Warranty,\n3000mAH Powerful Battery,\n1.8 Inch Colorful Bright HD Display,\nAuto Call recording,\nWireless FM Radio\nAudio & Video Player', '']"
136,Sparx Neo X || 4GB RAM 64GB ROM || 50MP +2MP Camera || 5000mAh Battery || PTA Approved || 1 Year Brand Warranty,25999,4.7,Free Delivery,92.0,96.0,https://www.daraz.pk/products/sparx-neo-x-4gb-ram-64gb-rom-50mp-2mp-camera-5000mah-battery-pta-approved-1-year-brand-warranty-i429329343-s2045915202.html?search=1,"['Sparx Neo X SIM Support Dual Sim, Dual Standby (Nano-SIM) Phone Dimensions N/A Phone Weight N/A Operating System Android 12 OS Display Screen Size 6.5 Inches Screen Resolution 720 x 1600 Pixels Screen Type IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Screen Protection N/A Memory Internal Memory 64 GB RAM 4 GB Card Slot Yes Performance Processor Mediatek Helio G37 Octa core Processor GPU PowerVR Battery Type 5000 mAh Camera Front Camera 8 MP Front Flash Light N/A Front Video Recording Yes Back Flash Light Yes Back Camera 50 MP + 2 MP + AI Back Video Recording Yes Connectivity Bluetooth Yes 3G Yes 4G/LTE Yes 5G No Radio Yes WiFi Yes NFC No', 'Sparx Neo X\n  SIM Support\nDual Sim, Dual Standby (Nano-SIM)\nPhone Dimensions\nN/A\nPhone Weight\nN/A\nOperating System\nAndroid 12 OS\nDisplay\n  Screen Size\n6.5 Inches\nScreen Resolution\n720 x 1600 Pixels\nScreen Type\nIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch\nScreen Protection\nN/A\nMemory\n  Internal Memory\n64 GB', '']"
137,Nokia 106 Dual Sim High Quality A Plus Copy Feels Like Original PTA Approved With Box And charger,3000,4.5,Standard Delivery,87.0,100.0,https://www.daraz.pk/products/106-a-pta-i426795596-s2035035312.html?search=1,"['(0 Precent profit)Very & Good best and low Price For drazz Store RatingsVery best and good Quality Personal CheckedPTA Life Time grantee hugi', '✅ PTA Life Time Wronty\n✅ Dual SIM\n✅ 1.77 inches Display\n✅ High Quality\n✅ Best price\n✅ Long Life\n✅ 4 MB Ram\n✅ 4 MB Rom\n✅ Video Yes\n✅ Bluetooth  (Yes)\n✅ Removable 1000 mAh² battery\n✅ High Quality Keypad\n✅ Imported Device With Box Pack And Charger', 'Specifications of Nokia 106 Dual Sim High Quality A Plus Copy Feels Like Original PTA Approved With Box And charger\nBrand No Brand SKU 426795596_PK-2035035312\nWhat’s in the box 1 x Mobile 1 x Charger']"
138,"Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only",26999,4.5,Standard Delivery,76.0,100.0,https://www.daraz.pk/products/oppo-a57-2022-65-hd-display-4gb-ram-64gb-rom-dual-sim-pta-approved-phone-and-box-only-charger-accessories-not-included-mix-color-i436693448-s2098342045.html?search=1,"['• OPPO a57 2022 with Corning Gorilla Glass 5 protection.\n• 2 cameras for capturing your moments.\n• 5000 mAh battery for long-lasting usage.\n• 4GB RAM and 64GB storage for smooth performance.\n• Latest model year 2020 from OPPO.', '• OPPO a57 2022 with Corning Gorilla Glass 5 protection.\n• 2 cameras for capturing your moments.\n• 5000 mAh battery for long-lasting usage.\n• 4GB RAM and 64GB storage for smooth performance.\n• Latest model year 2020 from OPPO.', 'Specifications of Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)\nBrand No Brand SKU 436693448_PK-2098342045 Protection Corning Gorilla Glass 5 Year 2020 Number Of Cameras 3\nWhat’s in the box 1x Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)']"
139,itel Value 110,10000,4.6,Standard Delivery,79.0,100.0,https://www.daraz.pk/products/itel-value-110-i396844996-s1922464219.html?search=1,"['Internet Explorer, Facebook, Auto call recorder, schedule messages, Big LED Torch, Blacklist', '3.5mm Audio Jack, Audio/video player, Speaker PhoneBrowserWAPMessagingSMS, MMSGamesBuilt-in + DownloadableTorchYesExtraInternet Explorer, Facebook, Auto call recorder, schedule messages, Big LED Torch, Blacklist', 'Specifications of itel Value 110\nBrand No Brand SKU 396844996_PK-1922464219\nWhat’s in the box Mobile plus charger']"
140,vivo V29e 5G - 8+8GB Extended RAM - 256GB ROM - 50MP AF Group Selfie - 120Hz Amoled Display,109999,3.8,Free Delivery,92.0,100.0,https://www.daraz.pk/products/vivo-v29e-5g-88gb-extended-ram-256gb-rom-50mp-af-group-selfie-120hz-amoled-display-i437889286-s2113900508.html?search=1,"['Processor SDM 695 5G 6nm\nRAM & ROM 8 GB + 256 GB (8GB Extended RAM)\nBattery 4600 mAh (TYP)\nFast Charging 44W\nColor Forest Black, Rose Gold\nOperating System Funtouch OS 13\nScreen 6.67 -inch Amoled\nResolution 2400 × 1080 (FHD+)\nRefresh Rate 120Hz\nCamera Front 50MP AF / Rear 64 MP + 8 MP\nFingerprint In-display fingerprint sensor', 'Processor SDM 695 5G 6nm\nRAM & ROM 8 GB + 256 GB (8GB Extended RAM)\nBattery 4600 mAh (TYP)\nFast Charging 44W\nColor Forest Black, Rose Gold\nOperating System Funtouch OS 13\nScreen 6.67 -inch Amoled\nResolution 2400 × 1080 (FHD+)\nRefresh Rate 120Hz\nCamera Front 50MP AF / Rear 64 MP + 8 MP\nFingerprint In-display fingerprint sensor', 'Specifications of vivo V29e 5G - 8+8GB Extended RAM - 256GB ROM - 50MP AF Group Selfie - 120Hz Amoled Display\nBrand Vivo SKU 437889286_PK-2113900508 Protection Not Specified Year Not Specified Number Of Cameras 3']"
141,Vgotel New 7 - 5.0 Inch Display - 1GB RAM - 16GB ROM - 3G,8999,4.2,Free Delivery,85.0,100.0,https://www.daraz.pk/products/vgotel-new-7-50-inch-display-1gb-ram-16gb-rom-3g-i136226133-s1296518361.html?search=1,"['Brand Warranty\n1GB RAM , 16GB ROM\nDisplay: 5.0"" Inch , LCD Capacitive Touchscreen\nPrimary Camera :5MP withLED flash\nSecondary Camera : 2 Megapixels\nProcessor :Quad-core 1.3 GHz\nBattery :2000 mAh', 'Network:\nTechnology:GSM HSPA LTE\nSIM: Dua SIm (Nano-Sim ,Dual Stand-By)\nDisplay :\nType: IPS LCD Capcitive\nSize: 5.0""Inches\nPLATFORM:\nOS: Android 9.0 (Pie)\nProcessor : 1.3 GHz Quad-Core\nMemory:\nCard slot: Micro SD Upto 32GB\nInternal: 1GB RAM , 16GB ROM\nCamera:\nPrimary Camera :5MP withLED flash, Auto Focus, Geo-tagging, Face Detection, Video Recording\nSecondary Camera :2 Megapixels FF Selfie Camera\nSound:\nLoudspeaker:Yes\n3.5mm jack: Yes\nConnectivity:\nWLAN: Wifi , Hotspot etc.\nBluetooth: 5.0 A2DP , LE\nGPS: Yes\nRadio: FM Radio', '']"
142,"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",49999,4.8,Free Delivery,95.0,85.0,https://www.daraz.pk/products/12-8gb-128gb-667-5000-mah-33w-i432482913-s2064737683.html?search=1,"['BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610', 'Display Technology AMOLED Capacitive Touchscreen, 16M Colors, Multitouch  \nSize 6.67 Inches  \nResolution 1080 x 2400 Pixels (~395 PPI)  \nProtection Corning Gorilla Glass 3  \nExtra Features 120Hz, 450 nits (typ), 700 nits (HBM), 1200 nits (peak)  \nMemory Built-in 128GB Built-in, 8GB RAM, UFS 2.2  \nCard No  \nCamera Main Triple Camera: 50 MP, f/1.8, (wide), 1/2.76"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash  \nFeatures Geo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps)  \nFront 13 MP, f/2.5, (wide), 1/3.0"", HDR, Video (1080p@30fps)  \nConnectivity WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band  \nBluetooth v5.0 with A2DP, LE  \nGPS Yes + GPS, GLONASS  \nRadio FM Radio (Unspecified)  \nUSB USB Type-C 2.0, OTG  \nNFC No  \nInfrared Yes  \nData GPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A  \nFeatures Sensors Accelerometer, Compass, Fingerprint (side-mounted), Gyro, Proximity  \nAudio 3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone  \nBrowser HTML5  \nMessaging SMS(threaded view), MMS, Email, Push Mail, IM  \nGames Built-in + Downloadable  \nTorch Yes  \nExtra IP53, dust and splash resistant, Photo/video editor, Document viewer  \nBattery Capacity (Li-Po Non removable), 5000 mAh  \n- Fast charging 33W wired  ', 'Specifications of Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W']"
143,Original Vivo Y85 with Box & Charger - Dual Sim Approved - Vivo Y85a - 4GB RAM Mobile - Snapdragon Mobile,15999,3.0,Free Delivery,92.0,100.0,https://www.daraz.pk/products/original-vivo-y85-with-box-charger-dual-sim-approved-vivo-y85a-4gb-ram-mobile-snapdragon-mobile-i436809943-s2101413702.html?search=1,"['Imported New Phone with Box & Charger\nCPU model: Qualcomm Snapdragon 450\nNumber of CPU cores: 1.8GHz octa-core processor\nPhysical Specifications: Height: 154.81mm\nWidth: 75.03mm\nThickness: 7.89mm\nWeight: 150g\nRAM: 4GB\nROM: 64GB\nBattery information: 3260mAh\nSize: 6.26 inches\nResolution: 2280×1080\nScreen material: IPS\nTouch screen: incell\nFront camera pixel: 16 million pixels\nFront camera aperture: F2.0 (front)\nNumber of rear cameras: Dual camera\nRear camera pixel: main camera 13 million pixels, sub camera 2 million pixels\nRear camera aperture: F2.2 (rear main camera)\nRear flash: LED fill light\nAutofocus: support\nShooting modes: professional photography, slow motion, time-lapse photography, filters, dynamic photos, rear dual-camera blur, front single-camera blur, backlight photo, beauty photo, rear panorama photo, front panorama photo, Palm photo, gender-specific beauty, Selfie screen fill light, AR stickers, automatic scene recognition algorithm for photos\nVideo recording format: MP4\nVideo recording: 1080P\nNetwork type: dual card dual standby full Netcom\nNetwork frequency band: 2G GSM: 850/900/1800/1900MHz\n3G WCDMA: B1/B5/B8\n3G TD-SCDMA: B34/B39\n3G CDMA: BC0\n4G FDD-LTE: B1/B3/B5/B8\n4G TDD-LTE: B34/B38/B39/B40/B41\nMusic player: support\nMP3 Ringtones: Support\nRecording: support\nFingerprint recognition: rear fingerprint\nFacial recognition: Face Wake facial recognition\nOS: Android 8.1\nWLAN: Support WIFI/WAPI\nBluetooth transmission: support Bluetooth 4.2\nOTG: support\nUSB interface type: Micro-USB\nHeadphone jack standard: 3.5mm American standard headphone jack\nNavigation: Support\nCloud Services: Support\nAccelerometer: support\nAmbient Light Sensor: Support\nProximity sensor: support\nGyroscope: Virtual Gyroscope', 'CPU model: Qualcomm Snapdragon 450\nNumber of CPU cores: 1.8GHz octa-core processor\nPhysical Specifications: Height: 154.81mm\nWidth: 75.03mm\nThickness: 7.89mm\nWeight: 150g\nRAM: 4GB\nROM: 64GB\nBattery information: 3260mAh\nSize: 6.26 inches', '']"
144,"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",19999,4.5,Free Delivery,95.0,85.0,https://www.daraz.pk/products/a2-3gb-64gb-8mp-5000mah-i431415621-s2075020731.html?search=1,"['BuildOSAndroid 12 Go edition UIMIUI Dimensions164.9 x 76.8 x 9.1 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.2 GHz Cortex-A53 + 4 x 1.7 GHz Cortex-A53) ChipsetMediatek Helio G36 (12 nm) GPUPowerVR GE8320', 'Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  \nSize 6.5 Inches  \nResolution 720 x 1600 Pixels (~269 PPI)  \nExtra Features 400 nits (typ)  \nMemory Built-in 64GB Built-in, 3GB RAM  \nCard microSDXC (dedicated)  \nCamera Main Dual Camera: 8 MP, f/2.0, (wide) + 0.08 MP (depth), Dual LED Flash  \nFeatures Phase detection, geo-tagging, touch focus, face detection, Video (1080p@30fps)  \nFront 5 MP, f/2.2, Video (1080p@30fps)  \nConnectivity WLAN Wi-Fi 802.11 a/b/g/n  \nBluetooth v5.0 with A2DP, LE  \nGPS Yes + GPS, GLONASS, GALILEO, BDS  \nRadio FM Radio  \nUSB microUSB 2.0  \nNFC No  \nData GPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A  \nFeatures Sensors Accelerometer, Fingerprint (rear-mounted)  \nAudio 3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone  \nBrowser HTML5  \nMessaging SMS(threaded view), MMS, Email, Push Mail, IM  \nGames built-in + downloadable  \nTorch Yes  \nExtra Photo/video editor, Document viewer  \nBattery Capacity (Li-ion Non removable), 5000 mAh  \n- Fast battery charging  ', 'Specifications of Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging\nBrand SKU']"
145,VGOTEL NOTE 23 8+8=16GB RAM 256GB ROM = 5000mAh BATTERY,32999,5.0,Standard Delivery,96.0,100.0,https://www.daraz.pk/products/23-8-8-16gb-256gb-5000mah-i438405502-s2132478338.html?search=1,"['6.78""Inches\n1080 x 2460Pixels\n50MP Triple cameraSingle Camera\n8GBRam\nMediatek G99Processor\n5000 mAhLi-Ion', 'VGOTEL Note 23 Key Specs\n6.78""\nInches\n1080 x 2460\nPixels\n50MP Triple camera\nSingle Camera\n8GB\nRam', '']"
146,"Infinix Hot 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",37999,4.2,Free Delivery,0.0,100.0,https://www.daraz.pk/products/infinix-hot-30-8gb128gb-android-13-678-display-5000-mah-battery-i436825331-s2101354359.html?search=1,"['• Infinix Hot 30 with 6.78"" display.• 5000 mAh battery for long-lasting use.• 8GB RAM and 128GB storage capacity.• Runs on Android 13 operating system.', 'The Infinix Hot 30 is a mobile phone with a large 6.78"" display, perfect for streaming videos and browsing the web. It has a powerful 5000 mAh battery that will last all day, and runs on the latest Android 13 operating system. With 8GB of RAM and 128GB of storage, you\'ll have plenty of space for all your apps and files. This phone is perfect for anyone looking for a reliable and high-performing device.', 'Specifications of Infinix Hot 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery\nBrand No Brand SKU 436825331_PK-2101354359 Protection Not Specified Year 2020 Number Of Cameras Not Specified\nWhat’s in the box 1 x Phone , 1 x Charger']"
147,"Oppo A57 - 5.2"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only",13999,3.1,Standard Delivery,76.0,100.0,https://www.daraz.pk/products/oppo-a57-52-hd-display-4gb-ram-64gb-rom-dual-sim-pta-approved-phone-and-box-only-charger-accessories-not-included-mix-color-i436688385-s2098284266.html?search=1,"['OPPO A57 4/64 dual sim smartphone• 5.1-5.5 inch capacitive LCD screen• 720p video resolution with 16 MP back camera• 8 MP front camera for selfies• Quad-core processor with 4GB RAM memory• Dual sim slots with nano sim type• 4G network connections with WiFi feature• Fingerprint sensor', 'OPPO A57 4/64 dual sim smartphone• 5.1-5.5 inch capacitive LCD screen• 720p video resolution with 16 MP back camera• 8 MP front camera for selfies• Quad-core processor with 4GB RAM memory• Dual sim slots with nano sim type• 4G network connections with WiFi feature• Fingerprint sensor', 'Specifications of Oppo A57 - 5.2"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)\nBrand No Brand SKU 436688385_PK-2098284266 Protection Not Specified Year 2016 Number Of Cameras 2\nWhat’s in the box 1x Oppo A57 With Box (Charger Handfree not included)']"
148,vgotel i102 reliable softkeypad dual sim without camera good quality warranty phone,2900,4.8,Free Delivery,90.0,100.0,https://www.daraz.pk/products/i102-i420403634-s2006839050.html?search=1,"['1.8 display\nDual sim\nSoft keypad\nWireless fm', '1.8 display.Dual sim.Soft keypad.Wireless fm.. memory card support.', 'Specifications of vgotel i102 reliable softkeypad dual sim without camera good quality warranty phone\nBrand VGO TEL SKU 420403634_PK-2006839050 Model i102 Sim Slots Dual Sim Sim Type Standard Network Type 2G\nWhat’s in the box charger, battery.']"
149,Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,50699,4.8,Free Delivery,90.0,100.0,https://www.daraz.pk/products/12-8gb-1-000-gb-128-20-33-i421271122-s1988956005.html?search=1,"['Xiaomi Redmi Note 12 detailed specificationsBuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) ProtectionCorning Gorilla Glass 3 Extra Features120Hz, 450 nits (typ), 700 nits (HBM), 1200 nits (peak) MemoryBuilt-in128GB Built-in, 8GB RAM, UFS 2.2 CardNo CameraMainTriple Camera: 50 MP, f/1.8, (wide), 1/2.76"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps) Front13 MP, f/2.5, (wide), 1/3.0"", HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + GPS, GLONASS RadioFM Radio (Unspecified) USBUSB Type-C 2.0, OTG NFCNo InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP53, dust and splash resistant, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 33W wired', 'Xiaomi Redmi Note 12 detailed specifications\nBuild OS Android 13 OS  \nUI MIUI 14  \nDimensions 165.7 x 76 x 7.9 mm  \nWeight 183 g  \nSIM Dual Sim, Dual Standby (Nano-SIM)  \nColors Onyx Gray, Mint Green, Ice Blue  \nFrequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900  \n3G Band HSDPA 850 / 900 / 1900 / 2100  \n4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500)  ', '']"
